RGN,ITM_NM,UNIT_NM,C1_NM,PRD_DE,DT,남,여,인구
경상남도,검거건수,건,직무유기,2015,60.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,직무유기,2016,92.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,직무유기,2017,155.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,직무유기,2018,143.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,직무유기,2019,95.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,직무유기,2020,115.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,직무유기,2021,86.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,직업안정법,2014,107.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,직업안정법,2015,54.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,직업안정법,2016,28.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,직업안정법,2017,24.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,직업안정법,2018,19.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,직업안정법,2019,14.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,직업안정법,2020,13.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,직업안정법,2021,18.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2014,35.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2015,37.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2016,31.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2017,25.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2018,8.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2019,12.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2020,13.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,집회 및 시위에 관한법률,2021,29.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,청소년보호법,2014,728.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,청소년보호법,2015,839.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,청소년보호법,2016,843.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,청소년보호법,2017,783.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,청소년보호법,2018,677.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,청소년보호법,2019,788.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,청소년보호법,2020,767.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,청소년보호법,2021,591.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,체포,2014,3.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,체포,2015,1.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,체포,2016,5.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,체포,2017,4.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,체포,2018,5.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,체포,2019,5.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,체포,2020,3.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,체포,2021,1.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,체포와감금,2014,83.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,체포와감금,2015,103.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,체포와감금,2016,111.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,체포와감금,2017,98.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,체포와감금,2018,106.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,체포와감금,2019,116.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,체포와감금,2020,127.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,체포와감금,2021,111.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,체포치사상,2014,1.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,체포치사상,2021,1.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2014,30.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2015,33.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2016,19.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2017,7.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2018,15.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2019,15.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2020,20.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,총포 도검 화약류 단속법,2021,13.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,촬영물등 이용협박 강요,2020,16.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,촬영물등 이용협박 강요,2021,40.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,최저임금법,2014,22.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,최저임금법,2015,41.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,최저임금법,2016,41.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,최저임금법,2017,61.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,최저임금법,2018,65.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,최저임금법,2019,68.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,최저임금법,2020,60.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,최저임금법,2021,66.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,축산물위생처리법,2014,66.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,축산물위생처리법,2015,116.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,축산물위생처리법,2016,121.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,축산물위생처리법,2017,574.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,축산물위생처리법,2018,36.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,축산물위생처리법,2019,41.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,축산물위생처리법,2020,29.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,축산물위생처리법,2021,28.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,출입국관리법,2014,179.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,출입국관리법,2015,126.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,출입국관리법,2016,198.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,출입국관리법,2017,228.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,출입국관리법,2018,206.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,출입국관리법,2019,299.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,출입국관리법,2020,207.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,출입국관리법,2021,105.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,침입절도,2014,918.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,침입절도,2015,844.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,침입절도,2016,955.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,침입절도,2017,837.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,침입절도,2018,799.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,침입절도,2019,825.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,침입절도,2020,685.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,침입절도,2021,543.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,카메라등 이용촬영,2014,359.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,카메라등 이용촬영,2015,188.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,카메라등 이용촬영,2016,182.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,카메라등 이용촬영,2017,267.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,카메라등 이용촬영,2018,242.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,카메라등 이용촬영,2019,282.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,카메라등 이용촬영,2020,265.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,카메라등 이용촬영,2021,304.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,컴퓨터등사용사기,2014,347.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,컴퓨터등사용사기,2015,348.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,컴퓨터등사용사기,2016,169.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,컴퓨터등사용사기,2017,143.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,컴퓨터등사용사기,2018,113.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,컴퓨터등사용사기,2019,137.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,컴퓨터등사용사기,2020,139.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,컴퓨터등사용사기,2021,173.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,통신비밀보호법,2014,4.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,통신비밀보호법,2015,6.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,통신비밀보호법,2016,15.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,통신비밀보호법,2017,17.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,통신비밀보호법,2018,18.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,통신비밀보호법,2019,11.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,통신비밀보호법,2020,15.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,통신비밀보호법,2021,26.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,통화,2014,14.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,통화,2015,19.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,통화,2016,6.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,통화,2017,10.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,통화,2018,10.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,통화,2019,13.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,통화,2020,5.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,통화,2021,2.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,특가법,2014,960.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,특가법,2015,947.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,특가법,2016,669.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,특가법,2017,392.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,특가법,2018,221.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,특가법,2019,13.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,특가법,2020,604.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,특가법,2021,564.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,특수강도강간등,2014,7.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,특수강도강간등,2015,5.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,특수강도강간등,2016,5.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,특수강도강간등,2017,3.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,특수강도강간등,2018,3.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,특수강도강간등,2019,5.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,특수강도강간등,2020,16.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,특수강도강간등,2021,29.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,특허법,2014,12.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,특허법,2015,12.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,특허법,2016,12.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,특허법,2017,5.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,특허법,2018,9.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,특허법,2019,5.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,특허법,2020,3.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,특허법,2021,4.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,편의시설부정이용,2015,9.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,편의시설부정이용,2016,44.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,편의시설부정이용,2017,86.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,편의시설부정이용,2018,45.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,편의시설부정이용,2019,79.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,편의시설부정이용,2020,93.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,편의시설부정이용,2021,69.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,폐기물관리법,2014,169.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,폐기물관리법,2015,210.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,폐기물관리법,2016,205.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,폐기물관리법,2017,204.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,폐기물관리법,2018,308.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,폐기물관리법,2019,241.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,폐기물관리법,2020,297.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,폐기물관리법,2021,305.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,폭력행위 등,2014,220.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,폭력행위 등,2015,273.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,폭력행위 등,2016,49.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,폭력행위 등,2017,55.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,폭력행위 등,2018,60.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,폭력행위 등,2019,57.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,폭력행위 등,2020,95.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,폭력행위 등,2021,97.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,폭행,2014,19546.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,폭행,2015,23132.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,폭행,2016,23338.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,폭행,2017,22990.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,폭행,2018,22944.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,폭행,2019,22526.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,폭행,2020,21336.0,1681423.0,1658793.0,3340216.0
경상남도,검거건수,건,폭행,2021,18216.0,1668338.0,1645845.0,3314183.0
경상남도,검거건수,건,풍속범죄,2014,697.0,1687114.0,1663143.0,3350257.0
경상남도,검거건수,건,풍속범죄,2015,693.0,1694981.0,1669721.0,3364702.0
경상남도,검거건수,건,풍속범죄,2016,1627.0,1699219.0,1674652.0,3373871.0
경상남도,검거건수,건,풍속범죄,2017,1014.0,1701413.0,1678991.0,3380404.0
경상남도,검거건수,건,풍속범죄,2018,631.0,1697412.0,1676576.0,3373988.0
경상남도,검거건수,건,풍속범죄,2019,993.0,1692032.0,1670521.0,3362553.0
경상남도,검거건수,건,풍속범죄,2020,816.0,1681423.0,1658793.0,3340216.0
